545.0,253.0,528.0,208.0,-1.0,-1.0,590.0,258.0,590.0,343.0,528.0,388.0,551.0,388.0,523.0,438.0,506.0,528.0,506.0,253.0,478.0,303.0,455.0,365.0,500.0,365.0,433.0,410.0,438.0,523.0,523.0,191.0,545.0,191.0,-5.0,-5.0,568.0,208.0
551.0,253.0,545.0,208.0,-1.0,-1.0,596.0,258.0,596.0,326.0,545.0,303.0,551.0,371.0,568.0,433.0,545.0,528.0,500.0,236.0,461.0,298.0,500.0,298.0,500.0,365.0,433.0,410.0,438.0,523.0,528.0,191.0,551.0,208.0,528.0,191.0,573.0,208.0
551.0,253.0,545.0,208.0,-1.0,-1.0,596.0,258.0,596.0,326.0,545.0,303.0,551.0,371.0,568.0,433.0,545.0,528.0,506.0,236.0,461.0,298.0,500.0,298.0,500.0,365.0,433.0,410.0,455.0,523.0,528.0,191.0,551.0,208.0,528.0,191.0,573.0,208.0
551.0,253.0,545.0,208.0,-1.0,-1.0,596.0,258.0,596.0,326.0,528.0,343.0,551.0,388.0,568.0,433.0,545.0,528.0,500.0,253.0,478.0,303.0,478.0,348.0,500.0,371.0,433.0,410.0,455.0,523.0,528.0,191.0,551.0,208.0,528.0,208.0,573.0,208.0
545.0,253.0,545.0,208.0,-1.0,-1.0,590.0,258.0,590.0,326.0,528.0,388.0,551.0,371.0,568.0,433.0,545.0,528.0,500.0,253.0,478.0,320.0,483.0,365.0,500.0,365.0,433.0,410.0,455.0,523.0,528.0,191.0,551.0,208.0,523.0,191.0,568.0,208.0
545.0,253.0,528.0,208.0,-1.0,-1.0,590.0,258.0,590.0,326.0,528.0,388.0,551.0,371.0,568.0,433.0,545.0,528.0,500.0,253.0,478.0,320.0,483.0,371.0,500.0,365.0,433.0,410.0,438.0,523.0,528.0,191.0,545.0,208.0,523.0,191.0,568.0,208.0
545.0,253.0,545.0,208.0,-1.0,-1.0,590.0,258.0,590.0,326.0,528.0,388.0,551.0,371.0,568.0,433.0,545.0,528.0,500.0,253.0,478.0,320.0,483.0,371.0,500.0,365.0,433.0,410.0,438.0,523.0,528.0,191.0,551.0,208.0,528.0,191.0,573.0,208.0
545.0,253.0,545.0,208.0,-1.0,-1.0,590.0,258.0,590.0,326.0,528.0,388.0,551.0,371.0,568.0,433.0,545.0,528.0,500.0,253.0,478.0,320.0,483.0,371.0,500.0,365.0,433.0,410.0,438.0,523.0,528.0,191.0,551.0,208.0,528.0,191.0,573.0,208.0
551.0,253.0,545.0,208.0,-1.0,-1.0,596.0,258.0,590.0,326.0,528.0,388.0,551.0,371.0,568.0,433.0,545.0,528.0,500.0,236.0,478.0,303.0,483.0,371.0,500.0,365.0,433.0,410.0,455.0,523.0,528.0,191.0,551.0,208.0,-5.0,-5.0,573.0,208.0
551.0,253.0,545.0,208.0,-1.0,-1.0,596.0,258.0,590.0,326.0,528.0,371.0,551.0,371.0,568.0,416.0,528.0,528.0,506.0,253.0,478.0,303.0,483.0,365.0,500.0,365.0,433.0,410.0,455.0,523.0,528.0,191.0,551.0,208.0,528.0,191.0,573.0,208.0
551.0,253.0,545.0,208.0,-1.0,-1.0,596.0,258.0,590.0,326.0,528.0,388.0,551.0,371.0,568.0,416.0,545.0,528.0,506.0,236.0,461.0,298.0,461.0,343.0,500.0,365.0,416.0,410.0,455.0,523.0,528.0,191.0,551.0,208.0,-5.0,-5.0,573.0,208.0
551.0,253.0,528.0,213.0,-1.0,-1.0,590.0,258.0,590.0,326.0,528.0,388.0,551.0,371.0,568.0,416.0,528.0,528.0,500.0,236.0,478.0,298.0,506.0,253.0,500.0,365.0,433.0,410.0,438.0,523.0,528.0,208.0,545.0,208.0,528.0,208.0,568.0,213.0
551.0,253.0,528.0,213.0,-1.0,-1.0,590.0,258.0,590.0,326.0,528.0,388.0,551.0,371.0,568.0,433.0,528.0,528.0,506.0,236.0,478.0,281.0,506.0,236.0,500.0,365.0,433.0,410.0,438.0,523.0,528.0,208.0,-5.0,-5.0,-5.0,-5.0,551.0,213.0
551.0,253.0,523.0,213.0,-1.0,-1.0,596.0,258.0,590.0,326.0,528.0,388.0,551.0,371.0,568.0,433.0,528.0,528.0,506.0,236.0,478.0,298.0,506.0,253.0,500.0,365.0,433.0,410.0,438.0,523.0,-5.0,-5.0,523.0,208.0,-5.0,-5.0,551.0,213.0
551.0,253.0,523.0,213.0,-1.0,-1.0,596.0,258.0,590.0,326.0,528.0,388.0,551.0,371.0,568.0,433.0,528.0,528.0,506.0,236.0,478.0,298.0,506.0,236.0,500.0,365.0,433.0,410.0,438.0,523.0,523.0,208.0,528.0,208.0,-5.0,-5.0,551.0,213.0
551.0,253.0,523.0,213.0,-1.0,-1.0,596.0,258.0,590.0,326.0,528.0,388.0,551.0,371.0,568.0,433.0,528.0,528.0,506.0,236.0,478.0,281.0,506.0,236.0,500.0,365.0,433.0,410.0,438.0,523.0,-5.0,-5.0,528.0,208.0,-5.0,-5.0,551.0,213.0
551.0,253.0,523.0,213.0,-1.0,-1.0,596.0,258.0,590.0,326.0,528.0,388.0,551.0,371.0,568.0,433.0,528.0,528.0,523.0,236.0,478.0,281.0,506.0,236.0,500.0,365.0,433.0,410.0,438.0,523.0,-5.0,-5.0,528.0,208.0,-5.0,-5.0,551.0,213.0
551.0,253.0,528.0,208.0,-1.0,-1.0,590.0,258.0,590.0,326.0,528.0,388.0,551.0,371.0,568.0,433.0,545.0,528.0,523.0,236.0,461.0,281.0,500.0,230.0,500.0,365.0,433.0,410.0,438.0,523.0,528.0,191.0,545.0,191.0,-5.0,-5.0,568.0,208.0
